,Unique,datestamp,Score,Label,Sum,X_coordinates,y_coordinates
0,37280651,2020-05-20,0.6713574938112652,1,1,0.0006887052341597796,0.010101010101010102
1,44433025,2020-02-28,0.662803584945346,1,2,0.0013774104683195593,0.020202020202020204
2,48202997,2020-04-06,0.6595172864545011,1,3,0.002066115702479339,0.030303030303030304
3,36325803,2020-01-17,0.6574753008464537,1,4,0.0027548209366391185,0.04040404040404041
4,49169716,2020-02-14,0.6492407158069928,0,4,0.003443526170798898,0.04040404040404041
5,48645512,2020-05-15,0.6459516748067996,1,5,0.004132231404958678,0.050505050505050504
6,36254281,2020-01-07,0.6425402958388935,0,5,0.0048209366391184574,0.050505050505050504
7,36237055,2020-05-06,0.6395803183796978,1,6,0.005509641873278237,0.06060606060606061
8,36963616,2020-02-07,0.6394370450837239,0,6,0.006198347107438017,0.06060606060606061
9,36006587,2020-03-23,0.6343716700193178,0,6,0.006887052341597796,0.06060606060606061
10,44732808,2020-05-11,0.6335404500916869,0,6,0.007575757575757576,0.06060606060606061
11,38717532,2020-03-06,0.6324769339595097,0,6,0.008264462809917356,0.06060606060606061
12,47713242,2020-04-16,0.6323212178695157,0,6,0.008953168044077135,0.06060606060606061
13,39206837,2020-05-04,0.6299250734881198,0,6,0.009641873278236915,0.06060606060606061
14,49686283,2020-04-07,0.6290497382394291,0,6,0.010330578512396695,0.06060606060606061
15,41827564,2020-04-09,0.6259685400894267,0,6,0.011019283746556474,0.06060606060606061
16,36210073,2020-04-03,0.6257049565248213,1,7,0.011707988980716254,0.0707070707070707
17,48402627,2020-04-03,0.6254026931874282,0,7,0.012396694214876033,0.0707070707070707
18,48608192,2020-04-29,0.6247798168721227,1,8,0.013085399449035813,0.08080808080808081
19,36013108,2020-03-20,0.6241683465393636,1,9,0.013774104683195593,0.09090909090909091
20,47714323,2020-06-03,0.623396848731686,0,9,0.014462809917355372,0.09090909090909091
21,47717285,2020-05-08,0.6231015778013934,0,9,0.015151515151515152,0.09090909090909091
22,36320450,2020-05-06,0.621814737008782,0,9,0.01584022038567493,0.09090909090909091
23,36018780,2020-01-13,0.6198255712833891,0,9,0.01652892561983471,0.09090909090909091
24,36265209,2019-12-31,0.6191867735027748,1,10,0.01721763085399449,0.10101010101010101
25,46952987,2020-04-17,0.6191601462520276,0,10,0.01790633608815427,0.10101010101010101
26,24008505,2020-04-29,0.6165934805201226,0,10,0.01859504132231405,0.10101010101010101
27,36321564,2020-03-24,0.6131707592674747,0,10,0.01928374655647383,0.10101010101010101
28,48214807,2020-05-28,0.6090869606582245,0,10,0.01997245179063361,0.10101010101010101
29,46939319,2020-06-02,0.6068512985427181,1,11,0.02066115702479339,0.1111111111111111
30,37320922,2020-04-03,0.6061500428847819,0,11,0.02134986225895317,0.1111111111111111
31,49341829,2020-04-16,0.6052637343213968,0,11,0.02203856749311295,0.1111111111111111
32,48102908,2020-03-16,0.6041157081558862,1,12,0.022727272727272728,0.12121212121212122
33,39734037,2020-05-15,0.6038204190743972,0,12,0.023415977961432508,0.12121212121212122
34,39144861,2020-05-12,0.6026343049127904,1,13,0.024104683195592287,0.13131313131313133
35,36168283,2020-01-20,0.6020719115756388,0,13,0.024793388429752067,0.13131313131313133
36,36149589,2020-06-03,0.6016711979457016,0,13,0.025482093663911846,0.13131313131313133
37,42421775,2020-03-31,0.6004027500631369,1,14,0.026170798898071626,0.1414141414141414
38,36973968,2020-04-01,0.5998075477334937,1,15,0.026859504132231406,0.15151515151515152
39,49203334,2020-05-28,0.5994311812003508,1,16,0.027548209366391185,0.16161616161616163
40,36166194,2020-05-15,0.5992485709346222,0,16,0.028236914600550965,0.16161616161616163
41,36024802,2020-04-28,0.5990559668506731,1,17,0.028925619834710745,0.1717171717171717
42,47304478,2020-04-23,0.5979963748813851,1,18,0.029614325068870524,0.18181818181818182
43,36400545,2020-01-07,0.594907865333236,0,18,0.030303030303030304,0.18181818181818182
44,36267161,2019-12-20,0.5935576960243395,0,18,0.030991735537190084,0.18181818181818182
45,37157861,2020-04-30,0.5912798266830895,0,18,0.03168044077134986,0.18181818181818182
46,36267311,2020-04-09,0.5907794411957042,1,19,0.03236914600550964,0.1919191919191919
47,36057409,2020-05-19,0.5901942759099154,0,19,0.03305785123966942,0.1919191919191919
48,38296324,2020-01-09,0.5885820169497666,0,19,0.0337465564738292,0.1919191919191919
49,38693413,2020-02-26,0.5883650677967425,0,19,0.03443526170798898,0.1919191919191919
50,36069916,2020-05-29,0.5860375783301586,0,19,0.03512396694214876,0.1919191919191919
51,49714788,2020-06-04,0.5853721221545999,0,19,0.03581267217630854,0.1919191919191919
52,36020142,2020-03-30,0.5849756344169288,0,19,0.03650137741046832,0.1919191919191919
53,36034305,2020-05-26,0.5846045509779079,0,19,0.0371900826446281,0.1919191919191919
54,45835842,2020-02-04,0.584283819513363,0,19,0.03787878787878788,0.1919191919191919
55,36074979,2020-04-16,0.5840841486542975,1,20,0.03856749311294766,0.20202020202020202
56,48259641,2020-01-22,0.5838755900996314,0,20,0.03925619834710744,0.20202020202020202
57,49021953,2020-01-29,0.581557302597865,0,20,0.03994490358126722,0.20202020202020202
58,48259630,2020-05-28,0.5812100359443537,0,20,0.040633608815427,0.20202020202020202
59,37024871,2020-04-21,0.5807282681061258,0,20,0.04132231404958678,0.20202020202020202
60,36021186,2020-05-28,0.5795824646361399,0,20,0.04201101928374656,0.20202020202020202
61,36146507,2020-04-21,0.579000645593238,1,21,0.04269972451790634,0.21212121212121213
