,Unique,datestamp,Score,Label,Sum,X_coordinates,y_coordinates
0,36369297,2020-04-23,0.8005749,1,1,0.0006887052341597796,0.010638297872340425
1,36265209,2019-12-31,0.7918752,1,2,0.0013774104683195593,0.02127659574468085
2,36132978,2019-12-24,0.78813857,0,2,0.002066115702479339,0.02127659574468085
3,24008505,2020-04-29,0.78645116,0,2,0.0027548209366391185,0.02127659574468085
4,36152052,2019-12-10,0.78098714,0,2,0.003443526170798898,0.02127659574468085
5,47896657,2020-04-09,0.77840275,1,3,0.004132231404958678,0.031914893617021274
6,44373066,2019-12-17,0.7702855,0,3,0.0048209366391184574,0.031914893617021274
7,36419748,2020-01-03,0.7675465,0,3,0.005509641873278237,0.031914893617021274
8,36075876,2019-12-24,0.7632433,0,3,0.006198347107438017,0.031914893617021274
9,36056444,2020-01-30,0.7587195,0,3,0.006887052341597796,0.031914893617021274
10,49006302,2020-03-05,0.75552285,0,3,0.007575757575757576,0.031914893617021274
11,36195114,2020-03-25,0.7549755,0,3,0.008264462809917356,0.031914893617021274
12,36554521,2020-02-03,0.7535618,1,4,0.008953168044077135,0.0425531914893617
13,36168362,2020-01-13,0.75296026,0,4,0.009641873278236915,0.0425531914893617
14,36056970,2019-11-29,0.7524546,0,4,0.010330578512396695,0.0425531914893617
15,38789819,2020-06-03,0.75211674,1,5,0.011019283746556474,0.05319148936170213
16,36246059,2020-04-01,0.7517746,0,5,0.011707988980716254,0.05319148936170213
17,36407961,2020-05-04,0.7468536,1,6,0.012396694214876033,0.06382978723404255
18,36237631,2020-05-12,0.7463635,0,6,0.013085399449035813,0.06382978723404255
19,48948700,2020-03-20,0.7451635,0,6,0.013774104683195593,0.06382978723404255
20,36070621,2019-10-11,0.7416888,1,7,0.014462809917355372,0.07446808510638298
21,37320922,2020-04-03,0.7409282,0,7,0.015151515151515152,0.07446808510638298
22,37262861,2020-04-06,0.7395499,0,7,0.01584022038567493,0.07446808510638298
23,47645814,2020-03-25,0.7381708,0,7,0.01652892561983471,0.07446808510638298
24,48402627,2020-04-03,0.73723567,0,7,0.01721763085399449,0.07446808510638298
25,49704300,2020-03-12,0.7361622,0,7,0.01790633608815427,0.07446808510638298
26,45819419,2019-11-20,0.73587304,0,7,0.01859504132231405,0.07446808510638298
27,39734037,2020-05-15,0.7356434,0,7,0.01928374655647383,0.07446808510638298
28,36021186,2020-05-28,0.7348437,1,8,0.01997245179063361,0.0851063829787234
29,38055459,2020-04-03,0.7341959,0,8,0.02066115702479339,0.0851063829787234
30,37280651,2020-05-20,0.7341197,0,8,0.02134986225895317,0.0851063829787234
31,36113695,2020-03-31,0.73295254,0,8,0.02203856749311295,0.0851063829787234
32,47162690,2020-04-03,0.7315826,1,9,0.022727272727272728,0.09574468085106383
33,39329884,2020-01-30,0.7284891,1,10,0.023415977961432508,0.10638297872340426
34,36064802,2020-04-15,0.72508436,0,10,0.024104683195592287,0.10638297872340426
35,37064671,2020-01-14,0.7243856,1,11,0.024793388429752067,0.11702127659574468
36,37266100,2020-03-16,0.72358966,1,12,0.025482093663911846,0.1276595744680851
37,36321564,2020-03-24,0.7204914,0,12,0.026170798898071626,0.1276595744680851
38,39358138,2020-03-20,0.71852225,1,13,0.026859504132231406,0.13829787234042554
39,48964869,2019-12-18,0.71778345,1,14,0.027548209366391185,0.14893617021276595
40,41750266,2020-03-27,0.71735483,0,14,0.028236914600550965,0.14893617021276595
41,45309612,2020-04-27,0.7171345,0,14,0.028925619834710745,0.14893617021276595
42,36029141,2020-05-12,0.71584815,0,14,0.029614325068870524,0.14893617021276595
43,38296324,2020-01-09,0.7111258,0,14,0.030303030303030304,0.14893617021276595
44,48608192,2020-04-29,0.7107596,0,14,0.030991735537190084,0.14893617021276595
45,39144861,2020-05-12,0.71024513,1,15,0.03168044077134986,0.1595744680851064
46,36767119,2020-04-06,0.7092613,0,15,0.03236914600550964,0.1595744680851064
47,36467331,2020-04-07,0.7087062,0,15,0.03305785123966942,0.1595744680851064
48,36008171,2020-01-20,0.7081991,0,15,0.0337465564738292,0.1595744680851064
49,36163440,2020-04-27,0.7071475,1,16,0.03443526170798898,0.1702127659574468
50,39206837,2020-05-04,0.7064917,0,16,0.03512396694214876,0.1702127659574468
51,49203334,2020-05-28,0.70621943,0,16,0.03581267217630854,0.1702127659574468
52,40043969,2020-05-15,0.70599264,1,17,0.03650137741046832,0.18085106382978725
53,36536524,2020-05-25,0.7052931,0,17,0.0371900826446281,0.18085106382978725
54,36551619,2020-04-27,0.70519763,0,17,0.03787878787878788,0.18085106382978725
55,36141268,2020-05-28,0.7043939,0,17,0.03856749311294766,0.18085106382978725
56,37304370,2020-05-11,0.7027014,0,17,0.03925619834710744,0.18085106382978725
57,36074979,2020-04-16,0.70217854,0,17,0.03994490358126722,0.18085106382978725
58,43284555,2020-05-22,0.7016428,1,18,0.040633608815427,0.19148936170212766
59,48102908,2020-03-16,0.7015439,0,18,0.04132231404958678,0.19148936170212766
60,49246626,2020-06-03,0.69982165,0,18,0.04201101928374656,0.19148936170212766
61,49019569,2020-03-17,0.69905186,0,18,0.04269972451790634,0.19148936170212766
62,49705131,2020-04-29,0.6986794,0,18,0.04338842975206612,0.19148936170212766
63,36020142,2020-03-30,0.69776887,0,18,0.0440771349862259,0.19148936170212766
64,38412754,2020-04-24,0.6977264,1,19,0.044765840220385676,0.20212765957446807
65,36022205,2020-03-30,0.6972361,0,19,0.045454545454545456,0.20212765957446807
66,37275190,2019-12-20,0.6968707,0,19,0.046143250688705235,0.20212765957446807
