,Unique,datestamp,Score,Label,Sum,X_coordinates,y_coordinates
0,49686283,2020-04-07,1.1610164929305113,1,1,0.0006887052341597796,0.023255813953488372
1,36021186,2020-05-28,0.721251499758077,1,2,0.0013774104683195593,0.046511627906976744
2,45835842,2020-02-04,0.70290766215462,1,3,0.002066115702479339,0.06976744186046512
3,49164165,2020-01-30,0.521067327066658,1,4,0.0027548209366391185,0.09302325581395349
4,37543079,2020-01-31,0.46265195028675793,1,5,0.003443526170798898,0.11627906976744186
5,49169716,2020-02-14,0.31450631210782914,1,6,0.004132231404958678,0.13953488372093023
6,36267161,2019-12-20,0.19076033105404866,1,7,0.0048209366391184574,0.16279069767441862
7,36458616,2020-06-01,-0.00891691446017416,1,8,0.005509641873278237,0.18604651162790697
8,39334550,2020-04-03,-0.12012551029195175,1,9,0.006198347107438017,0.20930232558139536
9,36325803,2020-01-17,-0.2538457134716345,1,10,0.006887052341597796,0.23255813953488372
10,43549717,2020-04-23,-0.37793003322770197,0,10,0.007575757575757576,0.23255813953488372
11,44373066,2019-12-17,-0.46364277602811493,1,11,0.008264462809917356,0.2558139534883721
12,38585792,2020-04-22,-0.46821144021132477,0,11,0.008953168044077135,0.2558139534883721
13,46668182,2020-03-31,-0.48078535280868234,1,12,0.009641873278236915,0.27906976744186046
14,36064510,2020-02-11,-0.49251086861413834,0,12,0.010330578512396695,0.27906976744186046
15,36021031,2020-03-02,-0.5893117135267967,0,12,0.011019283746556474,0.27906976744186046
16,43547939,2020-03-12,-0.6049994856080043,1,13,0.011707988980716254,0.3023255813953488
17,45592083,2020-05-21,-0.6589845876399331,1,14,0.012396694214876033,0.32558139534883723
18,48226322,2020-01-03,-0.6718296703783991,0,14,0.013085399449035813,0.32558139534883723
19,42421775,2020-03-31,-0.7704224478080756,0,14,0.013774104683195593,0.32558139534883723
20,36991008,2019-12-31,-0.7743020897369634,1,15,0.014462809917355372,0.3488372093023256
21,38123707,2020-02-04,-0.7888524496987636,0,15,0.015151515151515152,0.3488372093023256
22,36029142,2020-03-16,-0.7997159280167121,1,16,0.01584022038567493,0.37209302325581395
23,36024802,2020-04-28,-0.839867742996488,0,16,0.01652892561983471,0.37209302325581395
24,36076185,2019-11-22,-0.9409553043716214,1,17,0.01721763085399449,0.3953488372093023
25,38566813,2020-03-25,-0.9736972911681984,1,18,0.01790633608815427,0.4186046511627907
26,37276857,2020-02-11,-1.0650312821924384,1,19,0.01859504132231405,0.4418604651162791
27,39766449,2020-03-31,-1.093529227852679,1,20,0.01928374655647383,0.46511627906976744
28,48173308,2020-05-18,-1.1014840856500283,0,20,0.01997245179063361,0.46511627906976744
29,49221466,2020-04-03,-1.117271320887697,0,20,0.02066115702479339,0.46511627906976744
30,39651257,2020-03-20,-1.1218521970312247,0,20,0.02134986225895317,0.46511627906976744
31,36008991,2020-04-30,-1.1530596130621522,1,21,0.02203856749311295,0.4883720930232558
32,38685385,2020-02-05,-1.1533549834782322,0,21,0.022727272727272728,0.4883720930232558
33,38731382,2020-03-30,-1.159469058422838,1,22,0.023415977961432508,0.5116279069767442
34,36054551,2020-05-15,-1.2007148946007298,1,23,0.024104683195592287,0.5348837209302325
35,39914388,2020-05-08,-1.2165628073345167,0,23,0.024793388429752067,0.5348837209302325
36,48155908,2019-09-04,-1.230747184631414,0,23,0.025482093663911846,0.5348837209302325
37,48134376,2020-03-04,-1.230747184631414,1,24,0.026170798898071626,0.5581395348837209
38,45711581,2020-06-01,-1.2485144861943276,0,24,0.026859504132231406,0.5581395348837209
39,49905770,2020-02-12,-1.252888944695096,1,25,0.027548209366391185,0.5813953488372093
40,36438166,2020-04-27,-1.2797936238861858,0,25,0.028236914600550965,0.5813953488372093
41,37609402,2020-01-31,-1.322864615391838,0,25,0.028925619834710745,0.5813953488372093
42,36737643,2020-05-28,-1.329524388936585,0,25,0.029614325068870524,0.5813953488372093
43,48948700,2020-03-20,-1.3555287706635308,0,25,0.030303030303030304,0.5813953488372093
44,36008171,2020-01-20,-1.3598258438556607,0,25,0.030991735537190084,0.5813953488372093
45,47714323,2020-06-03,-1.3688849927713043,0,25,0.03168044077134986,0.5813953488372093
46,37304370,2020-05-11,-1.3915697872363242,0,25,0.03236914600550964,0.5813953488372093
47,49341151,2020-04-27,-1.3918501643880559,0,25,0.03305785123966942,0.5813953488372093
48,36254281,2020-01-07,-1.3991726997333676,0,25,0.0337465564738292,0.5813953488372093
49,36058044,2020-01-27,-1.4221407540571338,1,26,0.03443526170798898,0.6046511627906976
50,48572627,2020-03-25,-1.422183417516052,0,26,0.03512396694214876,0.6046511627906976
51,36337776,2020-03-11,-1.4377330842277904,0,26,0.03581267217630854,0.6046511627906976
52,36320450,2020-05-06,-1.4527717028408833,0,26,0.03650137741046832,0.6046511627906976
53,36013103,2020-04-03,-1.4592776475390608,0,26,0.0371900826446281,0.6046511627906976
54,36451600,2020-01-02,-1.4710242047764406,0,26,0.03787878787878788,0.6046511627906976
55,39329884,2020-01-30,-1.4738859500570811,0,26,0.03856749311294766,0.6046511627906976
56,44913340,2020-04-02,-1.4996739893942956,1,27,0.03925619834710744,0.627906976744186
57,36543667,2020-03-26,-1.525440379534954,0,27,0.03994490358126722,0.627906976744186
58,48187693,2020-02-10,-1.5329600910621808,0,27,0.040633608815427,0.627906976744186
59,47704500,2020-03-18,-1.5415422848383729,1,28,0.04132231404958678,0.6511627906976745
60,49234704,2020-03-04,-1.5709521156028747,0,28,0.04201101928374656,0.6511627906976745
