,Unique,datestamp,Score,Label,Sum,X_coordinates,y_coordinates
0,45054109,2020-01-21,0.6507649599355376,1,1,0.0006747638326585695,0.012987012987012988
1,37797420,2020-04-16,0.6339230363562759,1,2,0.001349527665317139,0.025974025974025976
2,45148347,2020-05-15,0.6317069451899835,1,3,0.0020242914979757085,0.03896103896103896
3,36536524,2020-05-25,0.6310820478742251,1,4,0.002699055330634278,0.05194805194805195
4,49117058,2020-06-01,0.6267812599485433,1,5,0.0033738191632928477,0.06493506493506493
5,43068656,2020-03-09,0.6252162453658657,1,6,0.004048582995951417,0.07792207792207792
6,37543079,2020-01-31,0.6240495922971793,1,7,0.004723346828609987,0.09090909090909091
7,47714323,2020-06-03,0.6225257530909316,0,7,0.005398110661268556,0.09090909090909091
8,49372029,2020-05-06,0.6176910207294204,1,8,0.006072874493927126,0.1038961038961039
9,49203334,2020-05-28,0.6156530134170786,0,8,0.006747638326585695,0.1038961038961039
10,36755062,2020-05-26,0.6131073873194686,0,8,0.007422402159244264,0.1038961038961039
11,38125398,2020-05-15,0.6124286068170844,1,9,0.008097165991902834,0.11688311688311688
12,36963616,2020-02-07,0.6094881960151625,0,9,0.008771929824561403,0.11688311688311688
13,37361806,2020-02-20,0.6072996782201728,1,10,0.009446693657219974,0.12987012987012986
14,48111872,2020-03-08,0.6064769924654413,1,11,0.010121457489878543,0.14285714285714285
15,38055459,2020-04-03,0.6052197758263651,0,11,0.010796221322537112,0.14285714285714285
16,49195067,2020-04-30,0.6004363442112098,1,12,0.011470985155195682,0.15584415584415584
17,36141161,2020-05-20,0.5985947824736382,0,12,0.012145748987854251,0.15584415584415584
18,49524683,2020-03-24,0.5985906080565064,0,12,0.01282051282051282,0.15584415584415584
19,48084854,2020-04-10,0.5945175092411004,1,13,0.01349527665317139,0.16883116883116883
20,44441822,2020-03-24,0.5934195097848936,0,13,0.01417004048582996,0.16883116883116883
21,47702382,2020-04-17,0.5929215694428184,1,14,0.014844804318488529,0.18181818181818182
22,38123707,2020-02-04,0.5917426663446628,0,14,0.0155195681511471,0.18181818181818182
23,36016634,2020-04-02,0.5910403171270002,1,15,0.016194331983805668,0.19480519480519481
24,36284301,2020-01-31,0.5901505237261128,1,16,0.016869095816464237,0.2077922077922078
25,47645353,2020-03-14,0.5879124371905079,1,17,0.017543859649122806,0.22077922077922077
26,36310722,2020-05-07,0.5878298233264972,0,17,0.018218623481781375,0.22077922077922077
27,36018547,2020-04-06,0.5877413002598947,0,17,0.018893387314439947,0.22077922077922077
28,37303049,2020-04-20,0.586873508148141,1,18,0.019568151147098516,0.23376623376623376
29,45324692,2020-06-05,0.5866781758833177,0,18,0.020242914979757085,0.23376623376623376
30,40043969,2020-05-15,0.5848573529047547,1,19,0.020917678812415654,0.24675324675324675
31,37304370,2020-05-11,0.58473187316411,0,19,0.021592442645074223,0.24675324675324675
32,36141264,2020-05-21,0.5844092689104623,0,19,0.022267206477732792,0.24675324675324675
33,36009291,2020-03-10,0.583471906499185,1,20,0.022941970310391364,0.2597402597402597
34,39339487,2020-05-26,0.582692248214779,0,20,0.023616734143049933,0.2597402597402597
35,36018542,2020-04-06,0.5814521656470671,1,21,0.024291497975708502,0.2727272727272727
36,36057409,2020-05-19,0.5809836839640216,0,21,0.02496626180836707,0.2727272727272727
37,48964869,2019-12-18,0.5805910722464129,0,21,0.02564102564102564,0.2727272727272727
38,48214807,2020-05-28,0.5791018196881308,0,21,0.02631578947368421,0.2727272727272727
39,37071914,2020-05-21,0.5788387085646088,0,21,0.02699055330634278,0.2727272727272727
40,44269490,2020-03-20,0.5772738359725426,0,21,0.02766531713900135,0.2727272727272727
41,36069997,2020-03-18,0.5771722246802838,0,21,0.02834008097165992,0.2727272727272727
42,43734176,2020-03-07,0.5762521835623728,1,22,0.029014844804318488,0.2857142857142857
43,48006684,2020-05-19,0.5747407122938988,0,22,0.029689608636977057,0.2857142857142857
44,37581543,2020-01-20,0.5738278161820167,1,23,0.030364372469635626,0.2987012987012987
45,37335585,2020-05-04,0.5730927322944046,1,24,0.0310391363022942,0.3116883116883117
46,48214791,2020-05-27,0.573075973947808,1,25,0.03171390013495277,0.3246753246753247
47,44326557,2020-02-24,0.5720560139789375,1,26,0.032388663967611336,0.33766233766233766
48,36016977,2020-05-04,0.5719807450423374,1,27,0.033063427800269905,0.35064935064935066
49,48866453,2020-01-23,0.5716144481602803,0,27,0.033738191632928474,0.35064935064935066
50,36313347,2020-05-26,0.5715710505252116,0,27,0.03441295546558704,0.35064935064935066
51,36075876,2019-12-24,0.5699325442311619,0,27,0.03508771929824561,0.35064935064935066
52,47008606,2020-04-22,0.5688039488131031,1,28,0.03576248313090418,0.36363636363636365
53,49228430,2020-04-17,0.5683212665288438,1,29,0.03643724696356275,0.37662337662337664
54,50678357,2020-01-07,0.5673972267534976,0,29,0.037112010796221326,0.37662337662337664
55,37387775,2020-02-18,0.5668285259335013,0,29,0.037786774628879895,0.37662337662337664
56,36022767,2020-01-07,0.5659434595669114,1,30,0.038461538461538464,0.38961038961038963
57,37336889,2020-02-15,0.5639237024688154,1,31,0.03913630229419703,0.4025974025974026
58,36020307,2020-01-06,0.5638650827311626,1,32,0.0398110661268556,0.4155844155844156
59,36062354,2020-01-14,0.5631598793770476,1,33,0.04048582995951417,0.42857142857142855
60,46976575,2020-04-17,0.5630654655427906,0,33,0.04116059379217274,0.42857142857142855
61,36901700,2020-04-23,0.5627023816809107,0,33,0.04183535762483131,0.42857142857142855
