,NIP,DataUpadlosci,Score,Label,Sum,X_coordinates,y_coordinates
57,7962524649,2019-05-13 00:00:00.000,0.7041238042406165,1,58,0.008964451313755796,0.03136830719307734
58,6380005313,2019-08-13 00:00:00.000,0.7041238042406165,1,59,0.009119010819165378,0.0319091400757166
59,8722331992,2019-09-12 00:00:00.000,0.7041238042406165,1,60,0.00927357032457496,0.03244997295835587
60,9462600816,2019-02-28 00:00:00.000,0.7041238042406165,1,61,0.009428129829984543,0.03299080584099513
61,7511764825,2019-05-28 00:00:00.000,0.7041238042406165,1,62,0.009582689335394128,0.0335316387236344
62,6772264400,2019-01-31 00:00:00.000,0.7041238042406165,1,63,0.00973724884080371,0.03407247160627366
63,9662101816,2018-04-10 00:00:00.000,0.7041238042406165,1,64,0.009891808346213293,0.03461330448891293
64,8822055586,2018-04-04 00:00:00.000,0.7041238042406165,1,65,0.010046367851622875,0.035154137371552194
65,5791345636,2018-09-04 00:00:00.000,0.7041238042406165,1,66,0.010200927357032458,0.03569497025419145
66,1130022868,2018-11-28 00:00:00.000,0.7041238042406165,1,67,0.01035548686244204,0.03623580313683072
67,7010224609,2019-08-02 00:00:00.000,0.7035177472570413,1,68,0.010510046367851623,0.03677663601946998
68,5272422410,2019-01-11 00:00:00.000,0.7032405928435067,1,69,0.010664605873261205,0.03731746890210925
69,9542552321,2019-01-10 00:00:00.000,0.7032405928435067,1,70,0.010819165378670788,0.03785830178474851
70,8971786852,2018-03-06 00:00:00.000,0.7032405928435067,1,71,0.01097372488408037,0.03839913466738778
71,8971658255,2019-03-18 00:00:00.000,0.7025444480109344,1,72,0.011128284389489953,0.038939967550027044
72,7792434834,2018-12-28 00:00:00.000,0.7008500340985785,1,73,0.011282843894899537,0.03948080043266631
73,5261019550,2018-02-22 00:00:00.000,0.700136092401078,1,74,0.01143740340030912,0.04002163331530557
74,7962773200,2018-06-18 00:00:00.000,0.7000770709923276,1,75,0.011591962905718702,0.04056246619794483
75,6342824173,2019-01-29 00:00:00.000,0.7000056519841454,1,76,0.011746522411128285,0.0411032990805841
76,8130333862,2019-06-05 00:00:00.000,0.6991489920220514,1,77,0.011901081916537867,0.04164413196322336
77,8982064163,2019-02-01 00:00:00.000,0.6981572356889287,1,78,0.01205564142194745,0.04218496484586263
78,8440002674,2016-07-07 00:00:00.000,0.6975582247444424,1,79,0.012210200927357032,0.042725797728501894
79,1132645444,2019-07-16 00:00:00.000,0.696841605009586,1,80,0.012364760432766615,0.04326663061114116
80,5130092635,2018-11-09 00:00:00.000,0.6957422249975486,1,81,0.012519319938176197,0.043807463493780424
81,7543095818,2019-06-24 00:00:00.000,0.6954344545871031,1,82,0.01267387944358578,0.04434829637641969
82,6762457178,2019-02-25 00:00:00.000,0.6950316706119535,1,83,0.012828438948995362,0.04488912925905895
83,9512171117,2018-06-08 00:00:00.000,0.6942030472863855,1,84,0.012982998454404947,0.04542996214169821
84,7792367380,2018-03-20 00:00:00.000,0.6942030472863855,1,85,0.01313755795981453,0.04597079502433748
85,8822116974,2018-06-06 00:00:00.000,0.693483693324006,1,86,0.013292117465224112,0.046511627906976744
86,5262461710,2018-11-29 00:00:00.000,0.693483693324006,1,87,0.013446676970633694,0.04705246078961601
87,8560000264,2019-06-21 00:00:00.000,0.6931107593109322,1,88,0.013601236476043277,0.047593293672255274
88,8133682304,2019-01-09 00:00:00.000,0.6931107593109322,1,89,0.01375579598145286,0.04813412655489454
89,6793072806,2019-02-21 00:00:00.000,0.6931107593109322,1,90,0.013910355486862442,0.048674959437533805
90,5842699374,2018-02-21 00:00:00.000,0.6931107593109322,1,91,0.014064914992272025,0.04921579232017307
91,7121002243,2019-04-24 00:00:00.000,0.6931107593109322,1,92,0.014219474497681607,0.04975662520281233
92,5911693393,2019-04-10 00:00:00.000,0.6931107593109322,1,93,0.01437403400309119,0.05029745808545159
93,7422009091,2018-04-09 00:00:00.000,0.6931107593109322,1,94,0.014528593508500772,0.05083829096809086
94,8992708082,2019-02-27 00:00:00.000,0.6931107593109322,1,95,0.014683153013910355,0.051379123850730124
95,5272528769,2018-09-21 00:00:00.000,0.6931107593109322,1,96,0.014837712519319939,0.05191995673336939
96,9121735389,2019-05-11 00:00:00.000,0.6931107593109322,1,97,0.014992272024729521,0.052460789616008655
97,5252314249,2019-05-09 00:00:00.000,0.6931107593109322,1,98,0.015146831530139104,0.05300162249864792
98,9571072210,2018-03-20 00:00:00.000,0.6931107593109322,1,99,0.015301391035548687,0.053542455381287185
99,8512871529,2020-01-09 00:00:00.000,0.6931107593109322,1,100,0.015455950540958269,0.05408328826392644
100,5541023021,2016-01-11 00:00:00.000,0.6931107593109322,1,101,0.015610510046367852,0.05462412114656571
101,5632347522,2019-07-05 00:00:00.000,0.6913211712325261,1,102,0.015765069551777436,0.055164954029204974
102,7540012507,2019-05-24 00:00:00.000,0.6909292771443476,1,103,0.015919629057187017,0.05570578691184424
103,8982043190,2019-03-06 00:00:00.000,0.690505093482149,1,104,0.0160741885625966,0.056246619794483504
104,6692252062,2019-01-11 00:00:00.000,0.690505093482149,1,105,0.01622874806800618,0.05678745267712277
105,8133274798,2018-06-14 00:00:00.000,0.690505093482149,1,106,0.016383307573415766,0.057328285559762035
106,5861598935,2018-03-16 00:00:00.000,0.690505093482149,1,107,0.016537867078825347,0.0578691184424013
107,9562308311,2019-01-11 00:00:00.000,0.690505093482149,1,108,0.01669242658423493,0.058409951325040566
108,6332080481,2017-03-29 00:00:00.000,0.6904722015877317,1,109,0.016846986089644512,0.058950784207679824
109,6272737700,2019-02-08 00:00:00.000,0.6898369891688942,1,110,0.017001545595054096,0.05949161709031909
110,8210008408,2019-06-14 00:00:00.000,0.6898369891688942,1,111,0.017156105100463677,0.060032449972958354
111,7752646174,2019-01-28 00:00:00.000,0.6893920925025506,1,112,0.01731066460587326,0.06057328285559762
112,9512262682,2019-07-03 00:00:00.000,0.6881608969899798,1,113,0.017465224111282845,0.061114115738236885
113,5783110232,2019-01-08 00:00:00.000,0.687846777720246,1,114,0.017619783616692426,0.06165494862087615
114,5862291191,2019-01-28 00:00:00.000,0.6877835562235558,1,115,0.01777434312210201,0.062195781503515415
115,5272628761,2018-11-27 00:00:00.000,0.6875835401037307,1,116,0.01792890262751159,0.06273661438615467
116,4990649427,2019-11-21 00:00:00.000,0.6875057806361469,1,117,0.018083462132921176,0.06327744726879395
117,8291707782,2017-10-24 00:00:00.000,0.6872313233401109,1,118,0.018238021638330756,0.0638182801514332
118,5342068050,2018-04-10 00:00:00.000,0.6871117543156778,1,119,0.01839258114374034,0.06435911303407248
119,6342222971,2019-02-12 00:00:00.000,0.6867559555575359,1,120,0.01854714064914992,0.06489994591671173
120,6422637444,2018-05-12 00:00:00.000,0.6852205491180748,1,121,0.018701700154559506,0.06544077879935101
121,7920003064,2017-11-09 00:00:00.000,0.6852205491180748,1,122,0.018856259659969087,0.06598161168199027
122,6292173620,2018-05-30 00:00:00.000,0.6852205491180748,1,123,0.01901081916537867,0.06652244456462952
123,9542334713,2018-04-10 00:00:00.000,0.6852205491180748,1,124,0.019165378670788255,0.0670632774472688
124,9930552394,2018-11-29 00:00:00.000,0.6850253648194276,1,125,0.019319938176197836,0.06760411032990805
125,1130101823,2019-05-09 00:00:00.000,0.6850253648194276,1,126,0.01947449768160742,0.06814494321254733
126,5551900340,2018-12-27 00:00:00.000,0.6842768780672754,1,127,0.019629057187017,0.06868577609518658
127,7811705904,2017-10-30 00:00:00.000,0.6837584057689197,1,128,0.019783616692426585,0.06922660897782586
128,7811703124,2017-09-06 00:00:00.000,0.6837584057689197,1,129,0.019938176197836166,0.06976744186046512
129,5252525785,2019-02-21 00:00:00.000,0.6826878139705909,1,130,0.02009273570324575,0.07030827474310439
130,5423233406,2018-03-16 00:00:00.000,0.6826878139705909,1,131,0.02024729520865533,0.07084910762574365
131,5882330770,2020-01-10 00:00:00.000,0.6823819137650278,1,132,0.020401854714064915,0.0713899405083829
132,9111953618,2019-05-13 00:00:00.000,0.6821981838738542,1,133,0.020556414219474496,0.07193077339102218
133,5252567252,2018-02-28 00:00:00.000,0.6818374944678984,1,134,0.02071097372488408,0.07247160627366143
134,7010038686,2017-12-08 00:00:00.000,0.6818374944678984,1,135,0.020865533230293665,0.0730124391563007
135,8520006444,2016-05-30 00:00:00.000,0.6811561722564494,1,136,0.021020092735703245,0.07355327203893997
136,5252371336,2015-12-30 00:00:00.000,0.6810286540313921,1,137,0.02117465224111283,0.07409410492157924
137,7773188713,2018-07-06 00:00:00.000,0.6800821481418077,1,138,0.02132921174652241,0.0746349378042185
138,6692468796,2019-08-21 00:00:00.000,0.6800821481418077,1,139,0.021483771251931995,0.07517577068685775
139,5250004579,2019-05-17 00:00:00.000,0.6800821481418077,1,140,0.021638330757341576,0.07571660356949703
140,7781341595,2018-06-15 00:00:00.000,0.6800821481418077,1,141,0.02179289026275116,0.07625743645213628
141,7781016843,2019-04-10 00:00:00.000,0.6794140438285529,1,142,0.02194744976816074,0.07679826933477556
142,6340017161,2019-07-31 00:00:00.000,0.6792318286391151,1,143,0.022102009273570325,0.07733910221741482
143,8790166867,2019-01-29 00:00:00.000,0.6792318286391151,1,144,0.022256568778979906,0.07787993510005409
144,5262823277,2018-06-13 00:00:00.000,0.6789372102332346,1,145,0.02241112828438949,0.07842076798269335
145,7781472096,2015-10-08 00:00:00.000,0.6785637243258604,1,146,0.022565687789799074,0.07896160086533262
146,9541030394,2018-07-02 00:00:00.000,0.6775094681013377,1,147,0.022720247295208655,0.07950243374797188
147,6621462071,2019-03-29 00:00:00.000,0.6772795161067791,1,148,0.02287480680061824,0.08004326663061113
148,6342685702,2019-01-31 00:00:00.000,0.6763315444044514,1,149,0.02302936630602782,0.0805840995132504
149,5213353044,2019-01-11 00:00:00.000,0.6756634400911966,1,150,0.023183925811437404,0.08112493239588967
150,6222549178,2019-01-02 00:00:00.000,0.6755213292596879,1,151,0.023338485316846985,0.08166576527852894
151,8270007536,2018-10-22 00:00:00.000,0.6752884954894894,1,152,0.02349304482225657,0.0822065981611682
152,7470006009,2019-03-15 00:00:00.000,0.6752407222417413,1,153,0.02364760432766615,0.08274743104380747
153,6772285201,2016-05-13 00:00:00.000,0.6739826079371013,1,154,0.023802163833075735,0.08328826392644673
154,6272736304,2019-09-04 00:00:00.000,0.6737053158022803,1,155,0.023956723338485315,0.083829096809086
155,9542727826,2019-01-11 00:00:00.000,0.6736761178359195,1,156,0.0241112828438949,0.08436992969172526
156,9511876703,2018-06-06 00:00:00.000,0.6734469573154519,1,157,0.024265842349304484,0.08491076257436452
157,8291630654,2019-04-26 00:00:00.000,0.6730434425337593,1,158,0.024420401854714065,0.08545159545700379
158,7831586880,2019-02-06 00:00:00.000,0.6728190681279629,1,159,0.02457496136012365,0.08599242833964305
159,6761978998,2019-02-20 00:00:00.000,0.672635056412958,1,160,0.02472952086553323,0.08653326122228232
160,8971796827,2018-11-30 00:00:00.000,0.6723610550171416,1,161,0.024884080370942814,0.08707409410492158
161,9691248568,2019-06-19 00:00:00.000,0.671530420557367,1,162,0.025038639876352395,0.08761492698756085
162,6692468448,2015-12-14 00:00:00.000,0.670437776704976,1,163,0.02519319938176198,0.0881557598702001
163,8170005762,2018-04-13 00:00:00.000,0.6697553891883583,1,164,0.02534775888717156,0.08869659275283938
164,7251482649,2018-04-25 00:00:00.000,0.669468397418285,1,165,0.025502318392581144,0.08923742563547864
165,7651248928,2018-05-21 00:00:00.000,0.6691922515895103,1,166,0.025656877897990725,0.0897782585181179
166,5540235198,2018-07-11 00:00:00.000,0.6691922515895103,1,167,0.02581143740340031,0.09031909140075717
167,2040001202,2019-01-21 00:00:00.000,0.6691922515895103,1,168,0.025965996908809894,0.09085992428339643
168,7811878817,2018-03-13 00:00:00.000,0.6691922515895103,1,169,0.026120556414219474,0.0914007571660357
169,5890008534,2018-07-25 00:00:00.000,0.6691922515895103,1,170,0.02627511591962906,0.09194159004867496
170,7412103902,2018-07-24 00:00:00.000,0.6687206540936104,1,171,0.02642967542503864,0.09248242293131423
171,1132873168,2018-08-16 00:00:00.000,0.6683497492497439,1,172,0.026584234930448224,0.09302325581395349
172,5213486058,2019-01-10 00:00:00.000,0.6672448188747064,1,173,0.026738794435857804,0.09356408869659276
173,6443502844,2019-03-11 00:00:00.000,0.6671843122062593,1,174,0.02689335394126739,0.09410492157923202
174,8130268165,2018-04-25 00:00:00.000,0.6671811132708338,1,175,0.02704791344667697,0.09464575446187128
175,8260010867,2019-04-15 00:00:00.000,0.6671811132708338,1,176,0.027202472952086554,0.09518658734451055
176,5252131023,2020-07-15 00:00:00.000,0.6671811132708338,0,176,0.027357032457496135,0.09518658734451055
177,5832929393,2018-12-14 00:00:00.000,0.6664634373833402,1,177,0.02751159196290572,0.0957274202271498
178,7792374167,2018-07-03 00:00:00.000,0.6663461758835207,1,178,0.0276661514683153,0.09626825310978908
179,8941137020,2016-09-13 00:00:00.000,0.6653504364037418,1,179,0.027820710973724884,0.09680908599242834
180,5291801769,2018-03-05 00:00:00.000,0.6653184994747673,1,180,0.027975270479134468,0.09734991887506761
181,9511671711,2018-05-22 00:00:00.000,0.6650595324075315,1,181,0.02812982998454405,0.09789075175770687
182,8891438534,2018-08-03 00:00:00.000,0.6649898083949567,1,182,0.028284389489953633,0.09843158464034614
183,7010218715,2019-05-09 00:00:00.000,0.6648707142568252,1,183,0.028438948995363214,0.0989724175229854
184,5730003924,2019-10-30 00:00:00.000,0.6645754474420505,1,184,0.0285935085007728,0.09951325040562466
185,6852297761,2018-06-08 00:00:00.000,0.6639369793022013,1,185,0.02874806800618238,0.10005408328826393
186,6423112815,2019-06-05 00:00:00.000,0.6639369793022013,1,186,0.028902627511591963,0.10059491617090319
187,8971777304,2018-06-25 00:00:00.000,0.6637196973375351,1,187,0.029057187017001544,0.10113574905354246
188,9452133224,2017-06-12 00:00:00.000,0.6634502675721801,1,188,0.02921174652241113,0.10167658193618172
189,5213662696,2018-11-27 00:00:00.000,0.662789839985376,1,189,0.02936630602782071,0.10221741481882099
190,6112675226,2018-03-02 00:00:00.000,0.662712833645984,1,190,0.029520865533230294,0.10275824770146025
191,6922456119,2017-03-20 00:00:00.000,0.662712833645984,1,191,0.029675425038639878,0.1032990805840995
192,6461015451,2018-02-28 00:00:00.000,0.662468433504256,1,192,0.02982998454404946,0.10383991346673878
193,5213420444,2018-08-03 00:00:00.000,0.6616809034724974,1,193,0.029984544049459043,0.10438074634937804
194,5540231119,2019-05-10 00:00:00.000,0.6610645163660067,1,194,0.030139103554868624,0.10492157923201731
195,7321996679,2019-03-07 00:00:00.000,0.6603789004287014,1,195,0.030293663060278208,0.10546241211465657
196,5791936544,2018-10-09 00:00:00.000,0.6600866050438129,1,196,0.03044822256568779,0.10600324499729584
197,9571076490,2019-08-05 00:00:00.000,0.6596937768064487,1,197,0.030602782071097373,0.1065440778799351
198,6270011531,2018-10-29 00:00:00.000,0.6591344199164065,1,198,0.030757341576506954,0.10708491076257437
199,8992775144,2020-07-10 00:00:00.000,0.659133453510896,1,199,0.030911901081916538,0.10762574364521363
200,8762428433,2018-04-11 00:00:00.000,0.6590752376437141,1,200,0.03106646058732612,0.10816657652785289
201,7772799679,2019-02-06 00:00:00.000,0.6590163456544906,1,201,0.031221020092735703,0.10870740941049216
202,8480001149,2019-07-26 00:00:00.000,0.6590163456544906,1,202,0.031375579598145284,0.10924824229313142
203,8133587474,2017-10-03 00:00:00.000,0.6589225433891814,1,203,0.03153013910355487,0.10978907517577069
204,7393873199,2018-07-24 00:00:00.000,0.6589225433891814,1,204,0.03168469860896445,0.11032990805840995
205,6760076880,2019-04-12 00:00:00.000,0.6585521406728998,1,205,0.03183925811437403,0.11087074094104922
206,1132619524,2019-01-25 00:00:00.000,0.6579983857587584,1,206,0.031993817619783614,0.11141157382368848
207,5252471233,2020-03-11 00:00:00.000,0.657704673820077,1,207,0.0321483771251932,0.11195240670632775
208,7251010413,2018-04-03 00:00:00.000,0.6570509013040747,1,208,0.03230293663060278,0.11249323958896701
209,6172192164,2018-08-24 00:00:00.000,0.6570509013040747,1,209,0.03245749613601236,0.11303407247160627
210,6260002499,2016-06-22 00:00:00.000,0.6567910598249097,1,210,0.032612055641421944,0.11357490535424554
211,7822547159,2019-02-06 00:00:00.000,0.6567302868134031,1,211,0.03276661514683153,0.1141157382368848
212,5252595805,2019-01-29 00:00:00.000,0.6561777103014435,1,212,0.03292117465224111,0.11465657111952407
213,7181834326,2016-12-27 00:00:00.000,0.6559633043109523,1,213,0.033075734157650694,0.11519740400216333
214,5262292408,2018-02-13 00:00:00.000,0.6558014675016761,1,214,0.03323029366306028,0.1157382368848026
215,6443107013,2019-01-29 00:00:00.000,0.6555735408310429,1,215,0.03338485316846986,0.11627906976744186
216,7272712592,2020-07-15 00:00:00.000,0.6545093195133488,0,215,0.03353941267387944,0.11627906976744186
217,5862147212,2016-11-07 00:00:00.000,0.6542314543752055,1,216,0.033693972179289024,0.11681990265008113
218,9571004823,2019-12-31 00:00:00.000,0.6539748771697598,1,217,0.03384853168469861,0.11736073553272039
219,6530005586,2018-06-26 00:00:00.000,0.6539748771697598,1,218,0.03400309119010819,0.11790156841535965
220,8442341587,2018-11-18 00:00:00.000,0.6539748771697598,1,219,0.03415765069551777,0.11844240129799892
221,8771477419,2018-12-07 00:00:00.000,0.6539748771697598,1,220,0.034312210200927354,0.11898323418063818
222,5841024355,2018-08-08 00:00:00.000,0.6539748771697598,1,221,0.03446676970633694,0.11952406706327745
223,6642131942,2019-07-09 00:00:00.000,0.6539748771697598,1,222,0.03462132921174652,0.12006489994591671
224,8982075936,2020-07-15 00:00:00.000,0.6539748771697598,0,222,0.0347758887171561,0.12006489994591671
225,6412188513,2020-01-30 00:00:00.000,0.6539748771697598,1,223,0.03493044822256569,0.12060573282855598
226,5751866547,2019-10-30 00:00:00.000,0.6539748771697598,1,224,0.03508500772797527,0.12114656571119524
227,7790044046,2019-09-16 00:00:00.000,0.6539748771697598,1,225,0.03523956723338485,0.12168739859383451
228,8131007171,2018-06-22 00:00:00.000,0.6533265194908706,1,226,0.03539412673879443,0.12222823147647377
229,7920003472,2018-03-09 00:00:00.000,0.653060214126256,1,227,0.03554868624420402,0.12276906435911303
230,7822118257,2018-08-24 00:00:00.000,0.6528230031844751,1,228,0.0357032457496136,0.1233098972417523
231,6461009798,2018-08-07 00:00:00.000,0.6526695057666531,1,229,0.03585780525502318,0.12385073012439156
232,4990648988,2018-01-12 00:00:00.000,0.6522997706890049,1,230,0.03601236476043276,0.12439156300703083
233,5262536425,2018-02-23 00:00:00.000,0.6522124302100373,1,231,0.03616692426584235,0.12493239588967009
234,7162395819,2019-09-17 00:00:00.000,0.6513692113409765,1,232,0.03632148377125193,0.12547322877230935
235,5851468711,2020-02-12 00:00:00.000,0.6513692113409765,1,233,0.03647604327666151,0.12601406165494863
236,1132547977,2019-05-09 00:00:00.000,0.6510033124126142,1,234,0.0366306027820711,0.1265548945375879
237,8392959261,2018-01-26 00:00:00.000,0.6507208536620873,1,235,0.03678516228748068,0.12709572742022715
238,6442812471,2019-12-12 00:00:00.000,0.6507011070277218,1,236,0.03693972179289026,0.1276365603028664
239,7393873087,2019-11-30 00:00:00.000,0.650244031471106,1,237,0.03709428129829984,0.12817739318550567
240,7010423616,2020-02-17 00:00:00.000,0.650244031471106,1,238,0.03724884080370943,0.12871822606814495
241,8510012070,2020-02-26 00:00:00.000,0.650244031471106,1,239,0.03740340030911901,0.1292590589507842
242,7792391987,2020-07-15 00:00:00.000,0.650244031471106,0,239,0.03755795981452859,0.1292590589507842
243,5272757659,2018-06-19 00:00:00.000,0.6494461039384246,1,240,0.03771251931993817,0.12979989183342347
244,5213217743,2017-11-29 00:00:00.000,0.649444278139329,1,241,0.03786707882534776,0.13034072471606273
245,5980009307,2018-02-26 00:00:00.000,0.6488351558202807,1,242,0.03802163833075734,0.13088155759870201
246,5621797397,2018-08-22 00:00:00.000,0.648765431807706,1,243,0.03817619783616692,0.13142239048134127
247,8842586430,2019-06-04 00:00:00.000,0.648765431807706,1,244,0.03833075734157651,0.13196322336398053
248,9441926665,2019-07-09 00:00:00.000,0.6487186678485438,1,245,0.03848531684698609,0.1325040562466198
249,5213687561,2019-12-06 00:00:00.000,0.6476383656423228,1,246,0.03863987635239567,0.13304488912925905
250,5272705906,2018-03-06 00:00:00.000,0.6476369692507962,1,247,0.03879443585780525,0.13358572201189833
251,9482598212,2020-07-15 00:00:00.000,0.647314620374153,0,247,0.03894899536321484,0.13358572201189833
252,5832607608,2019-03-15 00:00:00.000,0.6472776105195212,1,248,0.03910355486862442,0.1341265548945376
253,9512362610,2019-10-29 00:00:00.000,0.6461524306496508,1,249,0.039258114374034,0.13466738777717685
254,5262901391,2018-05-14 00:00:00.000,0.6461130020197605,1,250,0.03941267387944358,0.1352082206598161
255,6272736913,2018-08-03 00:00:00.000,0.6460102117326619,1,251,0.03956723338485317,0.1357490535424554
256,5423167187,2018-09-24 00:00:00.000,0.6453427056364002,1,252,0.03972179289026275,0.13628988642509465
257,8992751729,2017-08-22 00:00:00.000,0.6447801198695248,1,253,0.03987635239567233,0.1368307193077339
258,6770024175,2019-02-27 00:00:00.000,0.6446357283174593,1,254,0.04003091190108192,0.13737155219037317
259,5252641712,2019-10-28 00:00:00.000,0.644498437719003,1,255,0.0401854714064915,0.13791238507301243
260,7010613311,2019-10-04 00:00:00.000,0.644498437719003,1,256,0.04034003091190108,0.13845321795565171
261,5552111987,2020-06-06 00:00:00.000,0.6444635387573533,1,257,0.04049459041731066,0.13899405083829097
