lr,batch_size,model_layers,epochs,dropout,optimizer,losses,auc_train,auc_test,overfit,columns_used
0.065,30,"{'name': 'sequential', 'layers': [{'class_name': 'Dense', 'config': {'name': 'dense', 'trainable': True, 'batch_input_shape': (None, 47), 'dtype': 'float32', 'units': 16, 'activation': 'tanh', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dropout', 'config': {'name': 'dropout', 'trainable': True, 'dtype': 'float32', 'rate': 0.05, 'noise_shape': None, 'seed': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_1', 'trainable': True, 'dtype': 'float32', 'units': 32, 'activation': 'tanh', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_2', 'trainable': True, 'dtype': 'float32', 'units': 1, 'activation': 'sigmoid', 'use_bias': True, 'kernel_initializer': {'class_name': 'RandomNormal', 'config': {'mean': 0.0, 'stddev': 0.05, 'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}]}",150,0.05,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,binary_crossentropy,0.722243362134781,0.7206083057126145,0.002,"['PCControl_Major_last_10_checklists', 'COFATCA/CRS_Major_last_10_checklists', 'TLAssignedName_Bartczak__K___Kamil_', 'TLAssignedName_Skrzynecki__P___Piotr_', 'DRODD_(Office_Due_Diligence)_-_local_requirements_(if_applicable)_Major_last_10_checklists', 'DRScreening_Major_last_10_checklists', 'PCRelationship_Major_last_10_checklists', 'PCESR_Major_last_10_checklists', 'COScreening_Major_last_5_checklists', 'DRControl_Critical_last_10_checklists', 'TeamExperience', 'DRRelationship_Major_last_10_checklists', 'PCFATCA/CRS_Critical_last_5_checklists', 'PCESR_Critical_last_10_checklists', 'COClient_Outreach_Major_last_5_checklists', 'CODocumentation_standard_Minor_last_10_checklists', 'DRControl_Critical_last_5_checklists', 'PCRelationship_Critical_last_5_checklists', 'Category_DE_AT', 'DRControl_Major_last_10_checklists', 'PCScreening_Major_last_5_checklists', 'PCESR_Minor_last_10_checklists', 'COScreening_Major_last_10_checklists', 'FirstGroupCase', 'OwnershipLayers', 'GroupCases', 'ProcessingUnit_MidCorp', 'COODD_(Office_Due_Diligence)_-_local_requirements_(if_applicable)_Major_last_10_checklists', 'DRDocumentation_standard_Minor_last_10_checklists', 'COClient_Outreach_Major_last_10_checklists', 'MLRORequest_FALSE', 'MLRORequest_TRUE', 'Cases_last_5_days_of_PC', 'TLAssignedName_Marcos_Cantabrana__I___Ivan_', 'ProcessingUnit_Gdansk', 'TLAssignedName_Jurojc__M___Mateusz_', 'PCScreening_Major_last_10_checklists', 'PCDocumentation_standard_Major_last_10_checklists', 'ScreenedParties', 'ProjectExperience', 'PCDocumentation_standard_Major_last_5_checklists', 'PCDocumentation_standard_Minor_last_10_checklists', 'PCESR_Minor_last_5_checklists', 'DRClient_Outreach_Major_last_10_checklists', 'DRClient_Outreach_Major_last_5_checklists', 'Cases_last_30_days_of_PC', 'PCDocumentation_standard_Minor_last_5_checklists']"
0.09000000000000001,80,"{'name': 'sequential', 'layers': [{'class_name': 'Dense', 'config': {'name': 'dense', 'trainable': True, 'batch_input_shape': (None, 47), 'dtype': 'float32', 'units': 256, 'activation': 'relu', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dropout', 'config': {'name': 'dropout', 'trainable': True, 'dtype': 'float32', 'rate': 0.2, 'noise_shape': None, 'seed': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_1', 'trainable': True, 'dtype': 'float32', 'units': 32, 'activation': 'elu', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dropout', 'config': {'name': 'dropout_1', 'trainable': True, 'dtype': 'float32', 'rate': 0.2, 'noise_shape': None, 'seed': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_2', 'trainable': True, 'dtype': 'float32', 'units': 64, 'activation': 'tanh', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dropout', 'config': {'name': 'dropout_2', 'trainable': True, 'dtype': 'float32', 'rate': 0.2, 'noise_shape': None, 'seed': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_3', 'trainable': True, 'dtype': 'float32', 'units': 256, 'activation': 'relu', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dropout', 'config': {'name': 'dropout_3', 'trainable': True, 'dtype': 'float32', 'rate': 0.2, 'noise_shape': None, 'seed': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_4', 'trainable': True, 'dtype': 'float32', 'units': 64, 'activation': 'tanh', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dropout', 'config': {'name': 'dropout_4', 'trainable': True, 'dtype': 'float32', 'rate': 0.2, 'noise_shape': None, 'seed': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_5', 'trainable': True, 'dtype': 'float32', 'units': 256, 'activation': 'elu', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dropout', 'config': {'name': 'dropout_5', 'trainable': True, 'dtype': 'float32', 'rate': 0.2, 'noise_shape': None, 'seed': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_6', 'trainable': True, 'dtype': 'float32', 'units': 512, 'activation': 'relu', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_7', 'trainable': True, 'dtype': 'float32', 'units': 1, 'activation': 'sigmoid', 'use_bias': True, 'kernel_initializer': {'class_name': 'RandomNormal', 'config': {'mean': 0.0, 'stddev': 0.05, 'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}]}",100,0.2,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,binary_crossentropy,0.6535513033362013,0.6538896471046988,-0.0,"['PCControl_Major_last_10_checklists', 'COFATCA/CRS_Major_last_10_checklists', 'TLAssignedName_Bartczak__K___Kamil_', 'TLAssignedName_Skrzynecki__P___Piotr_', 'DRODD_(Office_Due_Diligence)_-_local_requirements_(if_applicable)_Major_last_10_checklists', 'DRScreening_Major_last_10_checklists', 'PCRelationship_Major_last_10_checklists', 'PCESR_Major_last_10_checklists', 'COScreening_Major_last_5_checklists', 'DRControl_Critical_last_10_checklists', 'TeamExperience', 'DRRelationship_Major_last_10_checklists', 'PCFATCA/CRS_Critical_last_5_checklists', 'PCESR_Critical_last_10_checklists', 'COClient_Outreach_Major_last_5_checklists', 'CODocumentation_standard_Minor_last_10_checklists', 'DRControl_Critical_last_5_checklists', 'PCRelationship_Critical_last_5_checklists', 'Category_DE_AT', 'DRControl_Major_last_10_checklists', 'PCScreening_Major_last_5_checklists', 'PCESR_Minor_last_10_checklists', 'COScreening_Major_last_10_checklists', 'FirstGroupCase', 'OwnershipLayers', 'GroupCases', 'ProcessingUnit_MidCorp', 'COODD_(Office_Due_Diligence)_-_local_requirements_(if_applicable)_Major_last_10_checklists', 'DRDocumentation_standard_Minor_last_10_checklists', 'COClient_Outreach_Major_last_10_checklists', 'MLRORequest_FALSE', 'MLRORequest_TRUE', 'Cases_last_5_days_of_PC', 'TLAssignedName_Marcos_Cantabrana__I___Ivan_', 'ProcessingUnit_Gdansk', 'TLAssignedName_Jurojc__M___Mateusz_', 'PCScreening_Major_last_10_checklists', 'PCDocumentation_standard_Major_last_10_checklists', 'ScreenedParties', 'ProjectExperience', 'PCDocumentation_standard_Major_last_5_checklists', 'PCDocumentation_standard_Minor_last_10_checklists', 'PCESR_Minor_last_5_checklists', 'DRClient_Outreach_Major_last_10_checklists', 'DRClient_Outreach_Major_last_5_checklists', 'Cases_last_30_days_of_PC', 'PCDocumentation_standard_Minor_last_5_checklists']"
0.06,100,"{'name': 'sequential', 'layers': [{'class_name': 'Dense', 'config': {'name': 'dense', 'trainable': True, 'batch_input_shape': (None, 47), 'dtype': 'float32', 'units': 32, 'activation': 'relu', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dropout', 'config': {'name': 'dropout', 'trainable': True, 'dtype': 'float32', 'rate': 0.1, 'noise_shape': None, 'seed': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_1', 'trainable': True, 'dtype': 'float32', 'units': 256, 'activation': 'tanh', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dropout', 'config': {'name': 'dropout_1', 'trainable': True, 'dtype': 'float32', 'rate': 0.1, 'noise_shape': None, 'seed': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_2', 'trainable': True, 'dtype': 'float32', 'units': 64, 'activation': 'tanh', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dropout', 'config': {'name': 'dropout_2', 'trainable': True, 'dtype': 'float32', 'rate': 0.1, 'noise_shape': None, 'seed': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_3', 'trainable': True, 'dtype': 'float32', 'units': 256, 'activation': 'relu', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dropout', 'config': {'name': 'dropout_3', 'trainable': True, 'dtype': 'float32', 'rate': 0.1, 'noise_shape': None, 'seed': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_4', 'trainable': True, 'dtype': 'float32', 'units': 128, 'activation': 'tanh', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_5', 'trainable': True, 'dtype': 'float32', 'units': 1, 'activation': 'sigmoid', 'use_bias': True, 'kernel_initializer': {'class_name': 'RandomNormal', 'config': {'mean': 0.0, 'stddev': 0.05, 'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}]}",200,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,binary_crossentropy,0.6771361746991602,0.6600896860986546,0.017,"['PCControl_Major_last_10_checklists', 'COFATCA/CRS_Major_last_10_checklists', 'TLAssignedName_Bartczak__K___Kamil_', 'TLAssignedName_Skrzynecki__P___Piotr_', 'DRODD_(Office_Due_Diligence)_-_local_requirements_(if_applicable)_Major_last_10_checklists', 'DRScreening_Major_last_10_checklists', 'PCRelationship_Major_last_10_checklists', 'PCESR_Major_last_10_checklists', 'COScreening_Major_last_5_checklists', 'DRControl_Critical_last_10_checklists', 'TeamExperience', 'DRRelationship_Major_last_10_checklists', 'PCFATCA/CRS_Critical_last_5_checklists', 'PCESR_Critical_last_10_checklists', 'COClient_Outreach_Major_last_5_checklists', 'CODocumentation_standard_Minor_last_10_checklists', 'DRControl_Critical_last_5_checklists', 'PCRelationship_Critical_last_5_checklists', 'Category_DE_AT', 'DRControl_Major_last_10_checklists', 'PCScreening_Major_last_5_checklists', 'PCESR_Minor_last_10_checklists', 'COScreening_Major_last_10_checklists', 'FirstGroupCase', 'OwnershipLayers', 'GroupCases', 'ProcessingUnit_MidCorp', 'COODD_(Office_Due_Diligence)_-_local_requirements_(if_applicable)_Major_last_10_checklists', 'DRDocumentation_standard_Minor_last_10_checklists', 'COClient_Outreach_Major_last_10_checklists', 'MLRORequest_FALSE', 'MLRORequest_TRUE', 'Cases_last_5_days_of_PC', 'TLAssignedName_Marcos_Cantabrana__I___Ivan_', 'ProcessingUnit_Gdansk', 'TLAssignedName_Jurojc__M___Mateusz_', 'PCScreening_Major_last_10_checklists', 'PCDocumentation_standard_Major_last_10_checklists', 'ScreenedParties', 'ProjectExperience', 'PCDocumentation_standard_Major_last_5_checklists', 'PCDocumentation_standard_Minor_last_10_checklists', 'PCESR_Minor_last_5_checklists', 'DRClient_Outreach_Major_last_10_checklists', 'DRClient_Outreach_Major_last_5_checklists', 'Cases_last_30_days_of_PC', 'PCDocumentation_standard_Minor_last_5_checklists']"
0.049999999999999996,90,"{'name': 'sequential', 'layers': [{'class_name': 'Dense', 'config': {'name': 'dense', 'trainable': True, 'batch_input_shape': (None, 47), 'dtype': 'float32', 'units': 16, 'activation': 'elu', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dropout', 'config': {'name': 'dropout', 'trainable': True, 'dtype': 'float32', 'rate': 0.05, 'noise_shape': None, 'seed': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_1', 'trainable': True, 'dtype': 'float32', 'units': 256, 'activation': 'elu', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_2', 'trainable': True, 'dtype': 'float32', 'units': 1, 'activation': 'sigmoid', 'use_bias': True, 'kernel_initializer': {'class_name': 'RandomNormal', 'config': {'mean': 0.0, 'stddev': 0.05, 'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}]}",150,0.05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,binary_crossentropy,0.6890437353821544,0.6759992201208812,0.013,"['PCControl_Major_last_10_checklists', 'COFATCA/CRS_Major_last_10_checklists', 'TLAssignedName_Bartczak__K___Kamil_', 'TLAssignedName_Skrzynecki__P___Piotr_', 'DRODD_(Office_Due_Diligence)_-_local_requirements_(if_applicable)_Major_last_10_checklists', 'DRScreening_Major_last_10_checklists', 'PCRelationship_Major_last_10_checklists', 'PCESR_Major_last_10_checklists', 'COScreening_Major_last_5_checklists', 'DRControl_Critical_last_10_checklists', 'TeamExperience', 'DRRelationship_Major_last_10_checklists', 'PCFATCA/CRS_Critical_last_5_checklists', 'PCESR_Critical_last_10_checklists', 'COClient_Outreach_Major_last_5_checklists', 'CODocumentation_standard_Minor_last_10_checklists', 'DRControl_Critical_last_5_checklists', 'PCRelationship_Critical_last_5_checklists', 'Category_DE_AT', 'DRControl_Major_last_10_checklists', 'PCScreening_Major_last_5_checklists', 'PCESR_Minor_last_10_checklists', 'COScreening_Major_last_10_checklists', 'FirstGroupCase', 'OwnershipLayers', 'GroupCases', 'ProcessingUnit_MidCorp', 'COODD_(Office_Due_Diligence)_-_local_requirements_(if_applicable)_Major_last_10_checklists', 'DRDocumentation_standard_Minor_last_10_checklists', 'COClient_Outreach_Major_last_10_checklists', 'MLRORequest_FALSE', 'MLRORequest_TRUE', 'Cases_last_5_days_of_PC', 'TLAssignedName_Marcos_Cantabrana__I___Ivan_', 'ProcessingUnit_Gdansk', 'TLAssignedName_Jurojc__M___Mateusz_', 'PCScreening_Major_last_10_checklists', 'PCDocumentation_standard_Major_last_10_checklists', 'ScreenedParties', 'ProjectExperience', 'PCDocumentation_standard_Major_last_5_checklists', 'PCDocumentation_standard_Minor_last_10_checklists', 'PCESR_Minor_last_5_checklists', 'DRClient_Outreach_Major_last_10_checklists', 'DRClient_Outreach_Major_last_5_checklists', 'Cases_last_30_days_of_PC', 'PCDocumentation_standard_Minor_last_5_checklists']"
0.049999999999999996,50,"{'name': 'sequential', 'layers': [{'class_name': 'Dense', 'config': {'name': 'dense', 'trainable': True, 'batch_input_shape': (None, 47), 'dtype': 'float32', 'units': 32, 'activation': 'tanh', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dropout', 'config': {'name': 'dropout', 'trainable': True, 'dtype': 'float32', 'rate': 0.1, 'noise_shape': None, 'seed': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_1', 'trainable': True, 'dtype': 'float32', 'units': 512, 'activation': 'relu', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_2', 'trainable': True, 'dtype': 'float32', 'units': 1, 'activation': 'sigmoid', 'use_bias': True, 'kernel_initializer': {'class_name': 'RandomNormal', 'config': {'mean': 0.0, 'stddev': 0.05, 'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}]}",200,0.1,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,binary_crossentropy,0.6936026854421407,0.686137648664457,0.007,"['PCControl_Major_last_10_checklists', 'COFATCA/CRS_Major_last_10_checklists', 'TLAssignedName_Bartczak__K___Kamil_', 'TLAssignedName_Skrzynecki__P___Piotr_', 'DRODD_(Office_Due_Diligence)_-_local_requirements_(if_applicable)_Major_last_10_checklists', 'DRScreening_Major_last_10_checklists', 'PCRelationship_Major_last_10_checklists', 'PCESR_Major_last_10_checklists', 'COScreening_Major_last_5_checklists', 'DRControl_Critical_last_10_checklists', 'TeamExperience', 'DRRelationship_Major_last_10_checklists', 'PCFATCA/CRS_Critical_last_5_checklists', 'PCESR_Critical_last_10_checklists', 'COClient_Outreach_Major_last_5_checklists', 'CODocumentation_standard_Minor_last_10_checklists', 'DRControl_Critical_last_5_checklists', 'PCRelationship_Critical_last_5_checklists', 'Category_DE_AT', 'DRControl_Major_last_10_checklists', 'PCScreening_Major_last_5_checklists', 'PCESR_Minor_last_10_checklists', 'COScreening_Major_last_10_checklists', 'FirstGroupCase', 'OwnershipLayers', 'GroupCases', 'ProcessingUnit_MidCorp', 'COODD_(Office_Due_Diligence)_-_local_requirements_(if_applicable)_Major_last_10_checklists', 'DRDocumentation_standard_Minor_last_10_checklists', 'COClient_Outreach_Major_last_10_checklists', 'MLRORequest_FALSE', 'MLRORequest_TRUE', 'Cases_last_5_days_of_PC', 'TLAssignedName_Marcos_Cantabrana__I___Ivan_', 'ProcessingUnit_Gdansk', 'TLAssignedName_Jurojc__M___Mateusz_', 'PCScreening_Major_last_10_checklists', 'PCDocumentation_standard_Major_last_10_checklists', 'ScreenedParties', 'ProjectExperience', 'PCDocumentation_standard_Major_last_5_checklists', 'PCDocumentation_standard_Minor_last_10_checklists', 'PCESR_Minor_last_5_checklists', 'DRClient_Outreach_Major_last_10_checklists', 'DRClient_Outreach_Major_last_5_checklists', 'Cases_last_30_days_of_PC', 'PCDocumentation_standard_Minor_last_5_checklists']"
0.06,80,"{'name': 'sequential', 'layers': [{'class_name': 'Dense', 'config': {'name': 'dense', 'trainable': True, 'batch_input_shape': (None, 47), 'dtype': 'float32', 'units': 64, 'activation': 'tanh', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dropout', 'config': {'name': 'dropout', 'trainable': True, 'dtype': 'float32', 'rate': 0.05, 'noise_shape': None, 'seed': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_1', 'trainable': True, 'dtype': 'float32', 'units': 16, 'activation': 'tanh', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dropout', 'config': {'name': 'dropout_1', 'trainable': True, 'dtype': 'float32', 'rate': 0.05, 'noise_shape': None, 'seed': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_2', 'trainable': True, 'dtype': 'float32', 'units': 32, 'activation': 'elu', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dropout', 'config': {'name': 'dropout_2', 'trainable': True, 'dtype': 'float32', 'rate': 0.05, 'noise_shape': None, 'seed': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_3', 'trainable': True, 'dtype': 'float32', 'units': 512, 'activation': 'tanh', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dropout', 'config': {'name': 'dropout_3', 'trainable': True, 'dtype': 'float32', 'rate': 0.05, 'noise_shape': None, 'seed': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_4', 'trainable': True, 'dtype': 'float32', 'units': 64, 'activation': 'tanh', 'use_bias': True, 'kernel_initializer': {'class_name': 'GlorotUniform', 'config': {'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}, {'class_name': 'Dense', 'config': {'name': 'dense_5', 'trainable': True, 'dtype': 'float32', 'units': 1, 'activation': 'sigmoid', 'use_bias': True, 'kernel_initializer': {'class_name': 'RandomNormal', 'config': {'mean': 0.0, 'stddev': 0.05, 'seed': None}}, 'bias_initializer': {'class_name': 'Zeros', 'config': {}}, 'kernel_regularizer': None, 'bias_regularizer': None, 'activity_regularizer': None, 'kernel_constraint': None, 'bias_constraint': None}}]}",100,0.05,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,binary_crossentropy,0.666304729819799,0.6605966075258336,0.006,"['PCControl_Major_last_10_checklists', 'COFATCA/CRS_Major_last_10_checklists', 'TLAssignedName_Bartczak__K___Kamil_', 'TLAssignedName_Skrzynecki__P___Piotr_', 'DRODD_(Office_Due_Diligence)_-_local_requirements_(if_applicable)_Major_last_10_checklists', 'DRScreening_Major_last_10_checklists', 'PCRelationship_Major_last_10_checklists', 'PCESR_Major_last_10_checklists', 'COScreening_Major_last_5_checklists', 'DRControl_Critical_last_10_checklists', 'TeamExperience', 'DRRelationship_Major_last_10_checklists', 'PCFATCA/CRS_Critical_last_5_checklists', 'PCESR_Critical_last_10_checklists', 'COClient_Outreach_Major_last_5_checklists', 'CODocumentation_standard_Minor_last_10_checklists', 'DRControl_Critical_last_5_checklists', 'PCRelationship_Critical_last_5_checklists', 'Category_DE_AT', 'DRControl_Major_last_10_checklists', 'PCScreening_Major_last_5_checklists', 'PCESR_Minor_last_10_checklists', 'COScreening_Major_last_10_checklists', 'FirstGroupCase', 'OwnershipLayers', 'GroupCases', 'ProcessingUnit_MidCorp', 'COODD_(Office_Due_Diligence)_-_local_requirements_(if_applicable)_Major_last_10_checklists', 'DRDocumentation_standard_Minor_last_10_checklists', 'COClient_Outreach_Major_last_10_checklists', 'MLRORequest_FALSE', 'MLRORequest_TRUE', 'Cases_last_5_days_of_PC', 'TLAssignedName_Marcos_Cantabrana__I___Ivan_', 'ProcessingUnit_Gdansk', 'TLAssignedName_Jurojc__M___Mateusz_', 'PCScreening_Major_last_10_checklists', 'PCDocumentation_standard_Major_last_10_checklists', 'ScreenedParties', 'ProjectExperience', 'PCDocumentation_standard_Major_last_5_checklists', 'PCDocumentation_standard_Minor_last_10_checklists', 'PCESR_Minor_last_5_checklists', 'DRClient_Outreach_Major_last_10_checklists', 'DRClient_Outreach_Major_last_5_checklists', 'Cases_last_30_days_of_PC', 'PCDocumentation_standard_Minor_last_5_checklists']"
